Id2,Majority,Majority_woE,Majority_woES,MAX_Majority,MAX_Majority_P,MAX_Majority_woE,MAX_Majority_woE_P,MAX_Majority_woES,MAX_Majority_woES_P,Total,Speak_only_English,Speak_only_English_P,Spanish_or_Spanish_Creole,Spanish_or_Spanish_Creole_P,French_incl_Patois_Cajun,French_incl_Patois_Cajun_P,French_Creole,French_Creole_P,Other_Native_North_American_languages,Other_Native_North_American_languages_P,Hungarian,Hungarian_P,Arabic,Arabic_P,Hebrew,Hebrew_P,African_languages,African_languages_P,Other_and_unspecified_languages,Other_and_unspecified_languages_P,Italian,Italian_P,Portuguese_or_Portuguese_Creole,Portuguese_or_Portuguese_Creole_P,German,German_P,Yiddish,Yiddish_P,Other_West_Germanic_languages,Other_West_Germanic_languages_P,Scandinavian_languages,Scandinavian_languages_P,Greek,Greek_P,Russian,Russian_P,Polish,Polish_P,Serbo-Croatian,Serbo-Croatian_P,Other_Slavic_languages,Other_Slavic_languages_P,Armenian,Armenian_P,Persian,Persian_P,Gujarati,Gujarati_P,Hindi,Hindi_P,Urdu,Urdu_P,Other_Indic_languages,Other_Indic_languages_P,Other_Indo-European_languages,Other_Indo-European_languages_P,Chinese,Chinese_P,Japanese,Japanese_P,Korean,Korean_P,Mon-Khmer_Cambodian,Mon-Khmer_Cambodian_P,Hmong,Hmong_P,Thai,Thai_P,Laotian,Laotian_P,Vietnamese,Vietnamese_P,Other_Asian_languages,Other_Asian_languages_P,Tagalog,Tagalog_P,Other_Pacific_Island_languages,Other_Pacific_Island_languages_P,Navajo,Navajo_P
48019000101,Speak only English,Spanish or Spanish Creole,Vietnamese,3728,85.89861751,577,13.29493088,16,0.368663594,4340,3728,85.9,577,13.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07,0,0,0,0,0,0,0,0,0,0,8,0.18,0,0,0,0,0,0,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.37,0,0,2,0.05,4,0.09,0,0
48019000102,Speak only English,Spanish or Spanish Creole,German,4217,88.0927512,531,11.0925423,23,0.480467934,4787,4217,88.09,531,11.09,16,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019000200,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,2549,91.10078628,190,6.790564689,29,1.03645461,2798,2549,91.1,190,6.79,29,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.57,0,0,14,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019000300,Speak only English,Spanish or Spanish Creole,German,5085,89.46164673,533,9.377199156,45,0.791695989,5684,5085,89.46,533,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.79,0,0,17,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019000400,Speak only English,Spanish or Spanish Creole,Chinese,2124,92.5087108,151,6.576655052,12,0.522648084,2296,2124,92.51,151,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021950100,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,6201,75.90892398,1806,22.10796915,58,0.710001224,8169,6201,75.91,1806,22.11,58,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.21,9,0.11,0,0,0,0,0,0,0,0,0,0,17,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.37,0,0,19,0.23,0,0,12,0.15,0,0,0,0
48021950200,Speak only English,Spanish or Spanish Creole,German,4560,63.97306397,2559,35.9006734,5,0.070145903,7128,4560,63.97,2559,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.07,0,0,0,0,4,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021950300,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,10704,79.00797166,1906,14.0684972,491,3.624151166,13548,10704,79.01,1906,14.07,491,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.39,0,0,0,0,0,0,0,0,234,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.13,0,0,0,0
48021950400,Speak only English,Spanish or Spanish Creole,Chinese,6721,87.46746486,852,11.08797501,52,0.676730869,7684,6721,87.47,852,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.68,7,0.09,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,41,0.53,0,0,0,0
48021950501,Speak only English,Spanish or Spanish Creole,Persian,4628,60.21337497,2886,37.54879001,76,0.988810825,7686,4628,60.21,2886,37.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.09,0,0,76,0.99,0,0,0,0,0,0,43,0.56,0,0,11,0.14,11,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021950502,Speak only English,Spanish or Spanish Creole,German,4698,83.59430605,885,15.74733096,37,0.658362989,5620,4698,83.59,885,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021950600,Speak only English,Spanish or Spanish Creole,Arabic,4610,91.99760527,377,7.523448413,13,0.259429256,5011,4610,92,377,7.52,0,0,0,0,0,0,0,0,13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021950700,Speak only English,Spanish or Spanish Creole,Vietnamese,3694,89.44309927,373,9.031476998,19,0.460048426,4130,3694,89.44,373,9.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.19,0,0,11,0.27,0,0,13,0.31,0,0,0,0,0,0,0,0,0,0,0,0,19,0.46,0,0,12,0.29,0,0,0,0
48021950801,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,3604,53.18772137,3604,53.18772137,34,0.501770956,6776,3118,46.02,3604,53.19,34,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021950802,Speak only English,Spanish or Spanish Creole,Japanese,3621,57.21282983,2677,42.29736135,19,0.300205404,6329,3621,57.21,2677,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023950300,Speak only English,Spanish or Spanish Creole,Other Indo-European languages,3346,95.6,113,3.228571429,22,0.628571429,3500,3346,95.6,113,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.26,0,0
48025950100,Speak only English,Spanish or Spanish Creole,German,1299,74.82718894,434,25,3,0.17281106,1736,1299,74.83,434,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025950201,Speak only English,Spanish or Spanish Creole,Korean,5306,63.92000964,2884,34.74280207,33,0.397542465,8301,5306,63.92,2884,34.74,20,0.24,0,0,0,0,0,0,0,0,0,0,0,0,15,0.18,0,0,15,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.12,0,0,0,0,0,0,0,0,33,0.4,0,0,0,0,0,0,0,0,12,0.14,0,0,6,0.07,0,0,0,0
48025950202,Speak only English,Spanish or Spanish Creole,African languages,3322,68.26962598,1488,30.57953144,28,0.575421291,4866,3322,68.27,1488,30.58,0,0,0,0,0,0,0,0,0,0,0,0,28,0.58,0,0,0,0,0,0,15,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025950300,Speak only English,Spanish or Spanish Creole,Serbo-Croatian,3064,63.76690947,1676,34.88033299,33,0.686784599,4805,3064,63.77,1676,34.88,6,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.33,0,0,0,0,6,0.12,0,0,0,0,0,0,33,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.08,0,0,0,0,0,0
48025950400,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1229,57.94436587,892,42.05563413,0,0,2121,1229,57.94,892,42.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025950500,Speak only English,Spanish or Spanish Creole,African languages,3724,56.49271845,2783,42.21783981,41,0.621966019,6592,3724,56.49,2783,42.22,0,0,0,0,0,0,0,0,0,0,0,0,41,0.62,8,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.17,0,0,0,0,0,0,25,0.38
48025950600,Speak only English,Spanish or Spanish Creole,Vietnamese,1406,60.21413276,923,39.52890792,6,0.256959315,2335,1406,60.21,923,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.26,0,0,0,0,0,0,0,0
48027020100,Speak only English,Spanish or Spanish Creole,Other Slavic languages,5248,88.02415297,544,9.124454881,91,1.526333445,5962,5248,88.02,544,9.12,0,0,0,0,0,0,0,0,0,0,0,0,10,0.17,0,0,0,0,0,0,62,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,0,0
48027020201,Speak only English,Spanish or Spanish Creole,Other West Germanic languages,6065,89.62612679,371,5.482488547,121,1.788089257,6767,6065,89.63,371,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1.15,0,0,121,1.79,0,0,0,0,0,0,0,0,0,0,42,0.62,0,0,0,0,0,0,0,0,29,0.43,0,0,0,0,0,0,0,0,61,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020202,Speak only English,Spanish or Spanish Creole,German,5054,91.19451462,468,8.444604836,20,0.360880549,5542,5054,91.19,468,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020300,Speak only English,Spanish or Spanish Creole,Vietnamese,7438,87.68124484,835,9.843215843,165,1.945066604,8483,7438,87.68,835,9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.06,0,0,0,0,0,0,0,0,165,1.95,0,0,0,0,40,0.47,0,0
48027020401,Speak only English,Spanish or Spanish Creole,Portuguese or Portuguese Creole,2577,91.25354108,136,4.815864023,104,3.682719547,2824,2577,91.25,136,4.82,0,0,0,0,0,0,0,0,0,0,0,0,7,0.25,0,0,0,0,104,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020402,Speak only English,Spanish or Spanish Creole,African languages,1735,83.85693572,324,15.659739,10,0.483325278,2069,1735,83.86,324,15.66,0,0,0,0,0,0,0,0,0,0,0,0,10,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020500,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,2692,72.73709808,1009,27.26290192,0,0,3701,2692,72.74,1009,27.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020600,Speak only English,Spanish or Spanish Creole,Urdu,2538,95.84592145,79,2.983383686,23,0.86858006,2648,2538,95.85,79,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.87,8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020701,Speak only English,Spanish or Spanish Creole,Portuguese or Portuguese Creole,926,70.20470053,363,27.52084913,16,1.213040182,1319,926,70.2,363,27.52,0,0,0,0,0,0,0,0,4,0.3,0,0,0,0,0,0,0,0,16,1.21,5,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.38,0,0,0,0
48027020702,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1071,55.49222798,843,43.67875648,8,0.414507772,1930,1071,55.49,843,43.68,8,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020800,Speak only English,Spanish or Spanish Creole,Other Slavic languages,2698,74.46867237,917,25.31051615,8,0.220811482,3623,2698,74.47,917,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027020900,Speak only English,Spanish or Spanish Creole,Mon-Khmer Cambodian,1847,75.51103843,547,22.3630417,22,0.899427637,2446,1847,75.51,547,22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.65,0,0,0,0,0,0,0,0,14,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027021000,Speak only English,Spanish or Spanish Creole,Chinese,2667,65.78687716,1177,29.03305377,66,1.628021707,4054,2667,65.79,1177,29.03,24,0.59,0,0,0,0,0,0,22,0.54,0,0,0,0,0,0,0,0,0,0,19,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.67,0,0,0,0,16,0.39,0,0,20,0.49,0,0,0,0,66,1.63,0,0,9,0.22,0,0,0,0,0,0,0,0,0,0,0,0,7,0.17,0,0,0,0
48027021100,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,4304,77.80187997,1033,18.67317426,42,0.759219089,5532,4304,77.8,1033,18.67,42,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.27,0,0,0,0,0,0,0,0,16,0.29,0,0,0,0,42,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.72,17,0.31,0,0
48027021201,Speak only English,Spanish or Spanish Creole,Other Indic languages,1936,78.76322213,285,11.59479251,98,3.986981286,2458,1936,78.76,285,11.59,0,0,0,0,0,0,0,0,0,0,0,0,39,1.59,0,0,0,0,9,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1.38,0,0,98,3.99,0,0,0,0,0,0,21,0.85,0,0,0,0,0,0,0,0,0,0,36,1.46,0,0,0,0,0,0
48027021202,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,3175,80.87111564,564,14.36576668,58,1.477330616,3926,3175,80.87,564,14.37,17,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.31,7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.94,0,0,13,0.33,0,0,0,0,0,0,0,0,19,0.48,0,0,24,0.61,58,1.48,0,0
48027021203,Speak only English,Spanish or Spanish Creole,African languages,3224,87.08806051,389,10.5078336,16,0.432198811,3702,3224,87.09,389,10.51,0,0,0,0,15,0.41,0,0,0,0,0,0,16,0.43,0,0,0,0,0,0,12,0.32,0,0,0,0,10,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.35,0,0,0,0,0,0,0,0,0,0,0,0,15,0.41,0,0,8,0.22,0,0,0,0
48027021301,Speak only English,Spanish or Spanish Creole,Arabic,3964,88.32442068,292,6.506238859,45,1.002673797,4488,3964,88.32,292,6.51,0,0,0,0,0,0,0,0,45,1,0,0,42,0.94,0,0,0,0,0,0,40,0.89,0,0,12,0.27,0,0,0,0,0,0,0,0,0,0,7,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.18,0,0,0,0,0,0,0,0,17,0.38,32,0.71,29,0.65,0,0,0,0
48027021302,Speak only English,Spanish or Spanish Creole,Tagalog,3016,93.66459627,91,2.826086957,47,1.459627329,3220,3016,93.66,91,2.83,44,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.31,0,0,0,0,0,0,0,0,0,0,12,0.37,0,0,0,0,0,0,0,0,0,0,0,0,47,1.46,0,0,0,0
48027021303,Speak only English,Spanish or Spanish Creole,Vietnamese,5115,82.72683164,642,10.38330907,265,4.285945334,6183,5115,82.73,642,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.16,0,0,68,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.36,0,0,21,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,4.29,40,0.65,0,0,0,0,0,0
48027021400,Speak only English,Spanish or Spanish Creole,German,3226,86.51112899,405,10.8608206,23,0.616787342,3729,3226,86.51,405,10.86,12,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.46,0,0,0,0,0,0,0,0,4,0.11,0,0,0,0,16,0.43,20,0.54,0,0,0,0,0,0,6,0.16,0,0,0,0,0,0,0,0,0,0,0,0
48027021500,Speak only English,Spanish or Spanish Creole,German,4843,78.27703249,1314,21.23807984,23,0.371747212,6187,4843,78.28,1314,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.11,0,0
48027021601,Speak only English,Spanish or Spanish Creole,Other Indic languages,3121,64.32399011,1704,35.11953833,14,0.288540808,4852,3121,64.32,1704,35.12,0,0,0,0,0,0,0,0,0,0,0,0,4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.29,0,0,0,0,0,0,9,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027021602,Speak only English,Spanish or Spanish Creole,African languages,1864,75.31313131,499,20.16161616,47,1.898989899,2475,1864,75.31,499,20.16,11,0.44,0,0,0,0,0,0,0,0,0,0,47,1.9,0,0,0,0,0,0,15,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4,0,0,4,0.16,0,0,0,0,0,0,0,0,0,0,25,1.01,0,0,0,0,0,0
48027021700,Speak only English,Spanish or Spanish Creole,Vietnamese,7407,91.34295228,625,7.70748551,32,0.394623258,8109,7407,91.34,625,7.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.26,0,0,0,0,0,0,0,0,0,0,0,0,32,0.39,0,0,0,0,0,0,0,0
48027021800,Speak only English,Spanish or Spanish Creole,Korean,5693,84.31575829,693,10.26362559,128,1.895734597,6752,5693,84.32,693,10.26,15,0.22,0,0,23,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.5,0,0,34,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1.79,128,1.9,0,0,0,0,0,0,0,0,0,0,0,0,11,0.16,0,0,0,0
48027021901,Speak only English,Spanish or Spanish Creole,German,2891,84.78005865,258,7.565982405,90,2.639296188,3410,2891,84.78,258,7.57,19,0.56,11,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2.64,0,0,0,0,0,0,0,0,31,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.73,45,1.32,29,0.85,0,0,0,0,0,0,0,0,0,0,11,0.32,0,0,0,0,0,0
48027021903,Speak only English,Spanish or Spanish Creole,Arabic,7227,84.09355364,756,8.796835001,193,2.245752851,8594,7227,84.09,756,8.8,18,0.21,0,0,0,0,0,0,193,2.25,0,0,83,0.97,0,0,62,0.72,0,0,27,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.31,0,0,0,0,0,0,34,0.4,0,0,141,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.3,0,0
48027021904,Speak only English,Spanish or Spanish Creole,Vietnamese,8050,90.17587095,480,5.376946343,144,1.613083903,8927,8050,90.18,480,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.39,0,0,28,0.31,0,0,0,0,0,0,0,0,19,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.09,128,1.43,0,0,0,0,0,0,0,0,144,1.61,0,0,35,0.39,0,0,0,0
48027022000,Speak only English,Spanish or Spanish Creole,German,6038,82.75767544,953,13.06195175,155,2.124451754,7296,6038,82.76,953,13.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.84,0,0,0,0,0,0,0,0,16,0.22,0,0,14,0.19,59,0.81,0,0
48027022101,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,3164,78.62823062,558,13.8667992,123,3.05666004,4024,3164,78.63,558,13.87,6,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.57,4,0.1,41,1.02,0,0,0,0,0,0,0,0,0,0,8,0.2,0,0,25,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.39,0,0,0,0,16,0.4,0,0,0,0,0,0,0,0,123,3.06,0,0
48027022103,Speak only English,Spanish or Spanish Creole,German,3409,75.95811052,813,18.11497326,130,2.896613191,4488,3409,75.96,813,18.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2.9,0,0,0,0,0,0,0,0,33,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.23,0,0,0,0,0,0,25,0.56,0,0,0,0,23,0.51,0,0,0,0
48027022104,Speak only English,Spanish or Spanish Creole,Korean,3052,85.34675615,380,10.62639821,62,1.733780761,3576,3052,85.35,380,10.63,13,0.36,0,0,0,0,0,0,0,0,0,0,6,0.17,0,0,0,0,0,0,21,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.25,0,0,0,0,62,1.73,0,0,0,0,8,0.22,0,0,0,0,0,0,11,0.31,14,0.39,0,0
